TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionFrequency,TransactionType_Encoded,TimeSinceLastTransaction,CustomerAge_Binned,TransactionAmount_Binned,CustomerAge_Binned_Encoded,TransactionAmount_Binned_Encoded,Target
0.8162989206549641,2023-01-30 16:20:26,1.0,28.0,2.0,0.24193548387096775,0.0,0.07586206896551724,0.0,0.3872985613783665,2024-11-04 08:06:58,0.0967741935483871,0.0,0.9230514657510781,Young,High,2,0,3
0.5965535717027304,2023-09-04 16:48:13,1.0,37.0,1.0,0.14516129032258068,3.0,0.2793103448275862,0.0,0.0467743605117788,2024-11-04 08:08:11,0.16129032258064516,0.0,0.3270132785299128,Young,Medium,2,2,1
0.24833581523499804,2023-10-20 18:34:41,1.0,42.0,0.0,0.7580645161290323,2.0,0.4724137931034483,0.0,0.4830823150770935,2024-11-04 08:09:48,0.1935483870967742,0.0,0.20047493232088864,Old,Very Low,1,4,1
0.5662300002861945,2023-06-15 18:57:42,1.0,17.0,2.0,0.6612903225806451,1.0,0.29310344827586204,0.0,0.37129169428248393,2024-11-04 08:08:28,0.25806451612903225,0.0,0.549232244244514,Middle-aged,Medium,0,2,2
0.688136989673231,2023-01-23 16:05:42,1.0,39.0,1.0,0.33870967741935487,1.0,0.0,0.0,0.19407208837420029,2024-11-04 08:08:57,0.25806451612903225,0.0,0.9423087529277178,Middle-aged,Medium,0,2,1
0.6054440104351881,2023-06-16 16:36:20,1.0,7.0,2.0,0.09677419354838712,3.0,0.2689655172413793,0.0,0.08956330486383443,2024-11-04 08:10:14,0.06451612903225806,0.0,0.5467587536381803,Young,Medium,2,2,0
0.8695961335807829,2023-03-20 17:45:22,1.0,24.0,2.0,0.19354838709677424,0.0,0.08275862068965517,0.0,0.48635050420992776,2024-11-04 08:08:06,0.22580645161290322,0.0,0.7883138090690439,Young,Very High,2,3,3
0.7156156712891792,2023-02-06 17:48:39,1.0,30.0,0.0,0.0,3.0,0.6896551724137931,0.0,0.02516545963699036,2024-11-04 08:10:20,0.12903225806451613,0.0,0.9036642290859443,Young,High,2,0,3
0.7895363055087186,2023-07-26 16:05:48,1.0,18.0,1.0,0.7580645161290323,0.0,0.27241379310344827,0.0,0.7795323437796184,2024-11-04 08:10:16,0.16129032258064516,0.0,0.43695760273964546,Old,High,1,0,2
0.5603160748455019,2023-08-21 17:36:05,1.0,14.0,2.0,0.04838709677419356,3.0,0.506896551724138,0.0,0.06272207486317567,2024-11-04 08:07:11,0.16129032258064516,0.0,0.3653708835646544,Young,Medium,2,2,2
0.5552674059732914,2023-05-01 16:30:03,1.0,31.0,0.0,0.7419354838709677,0.0,0.017241379310344827,0.0,0.8026987095291039,2024-11-04 08:07:19,0.12903225806451613,0.0,0.6731035424999835,Old,Medium,1,2,3
0.472165597819585,2023-09-01 18:05:37,1.0,8.0,2.0,0.12903225806451613,3.0,0.4586206896551724,0.0,0.028049828120945853,2024-11-04 08:08:27,0.25806451612903225,0.0,0.335105622263984,Young,Low,2,1,0
0.947912251176982,2023-03-06 16:33:43,1.0,37.0,0.0,0.08064516129032262,3.0,0.44482758620689655,0.0,0.07781812413203432,2024-11-04 08:11:14,0.16129032258064516,0.0,0.8269072495380164,Young,Very High,2,3,1
0.8681171544618981,2023-11-14 17:23:43,1.0,20.0,0.0,0.8064516129032258,0.0,0.27586206896551724,0.0,0.6067458327563701,2024-11-04 08:08:16,0.0967741935483871,0.0,0.13194520492904005,Old,Very High,1,3,2
0.6412429670784512,2023-07-26 16:54:08,1.0,13.0,0.0,0.25806451612903225,1.0,0.13793103448275862,0.0,0.293733707788131,2024-11-04 08:07:04,0.16129032258064516,0.0,0.4368593141343561,Young,Medium,2,2,2
0.8179602083029289,2023-04-10 18:27:51,1.0,11.0,2.0,0.1774193548387097,1.0,0.17586206896551726,0.0,0.4109294106101202,2024-11-04 08:08:37,0.12903225806451613,0.0,0.7305575554644793,Young,High,2,0,2
0.7762347616508685,2023-05-30 16:15:10,1.0,25.0,1.0,0.09677419354838712,3.0,0.16551724137931034,0.0,0.07298574822172063,2024-11-04 08:07:09,0.06451612903225806,0.0,0.5934835099725583,Young,High,2,0,3
0.7962597045527583,2023-02-20 17:23:03,1.0,5.0,2.0,0.29032258064516125,0.0,0.6724137931034483,0.0,0.017050106407721047,2024-11-04 08:10:51,0.12903225806451613,0.0,0.8652632333829554,Young,High,2,0,0
0.7112391589393672,2023-05-15 18:15:33,1.0,19.0,1.0,0.27419354838709675,1.0,0.1586206896551724,0.0,0.046395245194847806,2024-11-04 08:08:34,0.1935483870967742,0.0,0.6344539007845192,Young,High,2,0,2
0.624736780266783,2023-09-05 17:02:23,1.0,6.0,0.0,0.5483870967741935,2.0,0.44827586206896547,0.0,0.3883673439207784,2024-11-04 08:11:23,0.06451612903225806,0.0,0.32424587574877106,Middle-aged,Medium,0,2,0
0.5966355691678442,2023-01-03 17:51:07,1.0,11.0,2.0,0.03225806451612906,3.0,0.5827586206896552,0.0,0.029035259068855148,2024-11-04 08:06:58,0.06451612903225806,0.0,0.9970336359056285,Young,Medium,2,2,2
0.6200309659721348,2023-05-19 16:35:07,1.0,14.0,0.0,0.09677419354838712,3.0,0.08620689655172413,0.0,0.05355272727761594,2024-11-04 08:11:13,0.1935483870967742,0.0,0.6236645647675975,Young,Medium,2,2,2
0.7194346566619629,2023-02-21 18:41:39,1.0,40.0,1.0,0.19354838709677424,0.0,0.32068965517241377,0.0,0.6088907919342544,2024-11-04 08:06:53,0.12903225806451613,0.0,0.862359269201968,Young,High,2,0,1
0.7567613806681491,2023-12-04 18:27:11,1.0,26.0,0.0,0.435483870967742,1.0,0.006896551724137931,0.0,0.2884691135289048,2024-11-04 08:07:51,0.12903225806451613,0.0,0.07689363631187962,Middle-aged,High,0,0,3
0.923210996844634,2023-01-23 17:24:29,1.0,8.0,1.0,0.6451612903225806,2.0,0.0034482758620689655,0.0,0.0866943967562786,2024-11-04 08:07:50,0.4193548387096774,0.0,0.9421563610862697,Middle-aged,Very High,0,3,0
0.7668255617383751,2024-01-01 16:17:13,1.0,42.0,2.0,0.19354838709677424,1.0,0.1724137931034483,0.0,0.4205027445529061,2024-11-04 08:06:58,0.25806451612903225,0.0,0.0002382195368820783,Young,High,2,0,1
0.7823873394171739,2023-02-21 16:02:33,1.0,28.0,0.0,0.935483870967742,2.0,0.11379310344827585,0.0,0.5240126533097978,2024-11-04 08:08:15,0.16129032258064516,0.0,0.8626653244062782,Old,High,1,0,3
0.433535400352596,2023-07-06 18:16:05,1.0,35.0,0.0,0.09677419354838712,3.0,0.48620689655172417,0.0,0.10406715449755795,2024-11-04 08:09:03,0.12903225806451613,0.0,0.49163652021844617,Young,Low,2,1,1
0.4959550326413388,2023-07-31 17:37:31,1.0,7.0,1.0,0.7903225806451613,2.0,0.4827586206896552,0.0,0.1841250166367094,2024-11-04 08:09:20,0.12903225806451613,0.0,0.4230484617817377,Old,Low,1,1,0
0.7676043592403509,2023-06-09 17:12:09,1.0,38.0,2.0,0.6290322580645161,2.0,0.4068965517241379,0.0,0.21333370079735214,2024-11-04 08:11:22,0.12903225806451613,0.0,0.5659180065138135,Middle-aged,High,0,0,1
0.7555902186748313,2023-01-11 16:58:02,1.0,40.0,2.0,0.8870967741935485,2.0,0.24482758620689654,0.0,0.4302226159763497,2024-11-04 08:08:49,0.22580645161290322,0.0,0.9751665192390567,Old,High,1,0,1
0.5574696398381481,2023-11-03 16:39:45,1.0,18.0,0.0,0.12903225806451613,3.0,0.22758620689655168,0.0,0.01765642203869934,2024-11-04 08:07:22,0.22580645161290322,0.0,0.1622386940050976,Young,Medium,2,2,2
0.7827300752878741,2023-02-16 16:20:06,1.0,23.0,2.0,0.14516129032258068,1.0,0.30689655172413793,0.0,0.6484774218007441,2024-11-04 08:08:55,0.32258064516129037,0.0,0.8763655543958927,Young,High,2,0,3
0.7035283508897161,2023-03-16 17:36:31,1.0,6.0,0.0,0.016129032258064557,3.0,0.1206896551724138,0.0,0.08760521458330253,2024-11-04 08:10:08,0.12903225806451613,0.0,0.7993205116716605,Young,High,2,0,0
0.6919605451827205,2023-01-16 16:01:34,1.0,9.0,0.0,0.04838709677419356,3.0,0.4827586206896552,0.0,0.04068028344919654,2024-11-04 08:09:14,0.1935483870967742,0.0,0.9615425805342722,Young,Medium,2,2,0
0.520950683604603,2023-02-09 16:09:00,1.0,5.0,0.0,0.4193548387096775,0.0,0.22413793103448276,0.0,0.33572409008962983,2024-11-04 08:07:36,0.16129032258064516,0.0,0.8956096177498286,Middle-aged,Low,0,1,0
0.7218079390486661,2023-06-16 16:19:35,1.0,37.0,1.0,0.7580645161290323,2.0,0.06551724137931035,0.0,0.1988701825803234,2024-11-04 08:09:32,0.12903225806451613,0.0,0.5467893655162185,Old,High,1,0,1
0.6461678029469353,2023-06-19 16:20:51,1.0,35.0,0.0,0.24193548387096775,1.0,0.46551724137931033,0.0,0.520475588065665,2024-11-04 08:06:46,0.16129032258064516,0.0,0.5385422140500128,Young,Medium,2,2,1
0.5751830512256236,2023-06-08 16:27:56,1.0,22.0,2.0,0.6451612903225806,2.0,0.8206896551724138,0.0,0.3503939707220803,2024-11-04 08:09:31,0.16129032258064516,0.0,0.5687452979535467,Middle-aged,Medium,0,2,3
0.9758427213702909,2023-09-07 16:27:03,1.0,31.0,0.0,0.20967741935483875,1.0,0.503448275862069,0.0,0.4118335065343617,2024-11-04 08:07:33,0.32258064516129037,0.0,0.3188129826278069,Young,Very High,2,3,3
0.7616785440179956,2023-11-30 17:53:48,1.0,36.0,0.0,0.6774193548387097,2.0,0.30344827586206896,0.0,0.45101883880473814,2024-11-04 08:07:50,0.12903225806451613,0.0,0.08794322097417806,Old,High,1,0,1
0.761192680597427,2023-07-13 17:50:13,1.0,35.0,2.0,0.5967741935483871,2.0,0.4586206896551724,0.0,0.09113690230520935,2024-11-04 08:09:05,0.16129032258064516,0.0,0.47246051504818565,Middle-aged,High,0,0,1
0.7150145585761641,2023-10-26 16:59:55,1.0,28.0,1.0,0.06451612903225812,3.0,0.017241379310344827,0.0,0.047888851993111395,2024-11-04 08:07:18,0.12903225806451613,0.0,0.18417199336125945,Young,High,2,0,3
0.7922310182868217,2023-06-26 16:21:14,1.0,30.0,1.0,0.14516129032258068,3.0,0.41379310344827586,0.0,0.09528767727338114,2024-11-04 08:09:17,0.25806451612903225,0.0,0.5193208791413492,Young,High,2,0,3
0.7556328280618001,2023-08-07 16:54:58,1.0,35.0,0.0,0.5161290322580645,0.0,0.4827586206896552,0.0,0.6835187010057312,2024-11-04 08:12:18,0.1935483870967742,0.0,0.4039098711290795,Middle-aged,High,0,0,1
0.8841783683076314,2023-03-03 17:18:59,1.0,14.0,1.0,0.6935483870967742,0.0,0.5103448275862069,0.0,0.39817527227067223,2024-11-04 08:07:28,0.16129032258064516,0.0,0.8350531878996809,Old,Very High,1,3,2
0.8096332030504044,2023-12-25 16:28:20,1.0,16.0,2.0,0.6129032258064516,1.0,0.13793103448275862,0.0,0.13829239470475388,2024-11-04 08:08:36,0.06451612903225806,0.0,0.01944553592195808,Middle-aged,High,0,0,2
0.8278484288754431,2023-09-04 18:37:57,1.0,16.0,1.0,0.4032258064516129,0.0,0.2827586206896551,0.0,0.3973014249089519,2024-11-04 08:08:53,0.22580645161290322,0.0,0.3268053212026799,Middle-aged,High,0,0,2
0.5677241730638357,2023-12-22 17:17:34,1.0,13.0,0.0,0.8870967741935485,2.0,0.22758620689655168,0.0,0.421552705767527,2024-11-04 08:06:48,0.03225806451612903,0.0,0.02758765971938093,Old,Medium,1,2,2
0.49448988904004176,2023-03-13 16:05:46,1.0,36.0,1.0,0.6290322580645161,1.0,0.14482758620689656,0.0,0.16591739856984797,2024-11-04 08:07:24,0.0967741935483871,0.0,0.8077278430479741,Middle-aged,Low,0,1,1
0.7592192900313638,2023-11-23 17:44:29,1.0,37.0,0.0,0.6935483870967742,0.0,0.15172413793103445,0.0,0.7047397480899714,2024-11-04 08:09:18,0.0967741935483871,0.0,0.10718919161023466,Old,High,1,0,1
0.801058276679497,2023-07-07 17:19:39,1.0,19.0,0.0,0.5483870967741935,0.0,0.5206896551724138,0.0,0.04145666322057118,2024-11-04 08:12:05,0.16129032258064516,0.0,0.48900345367467624,Middle-aged,High,0,0,2
0.5198518657295714,2023-08-17 16:54:30,1.0,14.0,2.0,0.8709677419354838,2.0,0.4827586206896552,0.0,0.2412087594459539,2024-11-04 08:11:33,0.1935483870967742,0.0,0.37644446819363886,Old,Low,1,1,2
0.6604380658728454,2023-02-09 16:28:58,1.0,34.0,1.0,0.16129032258064518,3.0,0.020689655172413793,0.0,0.09483999854806902,2024-11-04 08:10:03,0.12903225806451613,0.0,0.89557620852468,Young,Medium,2,2,1
0.5997689303078207,2023-11-29 18:38:41,1.0,10.0,2.0,0.7419354838709677,0.0,0.22413793103448276,0.0,0.9604389133640839,2024-11-04 08:09:44,0.16129032258064516,0.0,0.09060772588490495,Old,Medium,1,2,0
0.8852568501028116,2023-01-17 17:25:13,1.0,12.0,1.0,0.29032258064516125,1.0,0.8793103448275862,0.0,0.6519546621101129,2024-11-04 08:08:14,0.25806451612903225,0.0,0.9586346428488667,Young,Very High,2,3,2
0.5337062091670054,2023-05-22 18:45:23,1.0,31.0,0.0,0.903225806451613,2.0,0.29310344827586204,0.0,0.4647147157240094,2024-11-04 08:10:47,0.12903225806451613,0.0,0.6151758242327633,Old,Low,1,1,3
0.42414432553438647,2023-06-14 16:34:54,1.0,38.0,0.0,0.9838709677419355,2.0,0.3172413793103448,0.0,0.22984605498247604,2024-11-04 08:06:49,0.12903225806451613,0.0,0.5522479433697421,Old,Low,1,1,1
0.6729662865119018,2023-09-08 17:48:22,1.0,15.0,2.0,1.0,2.0,0.18620689655172412,0.0,0.32346938912691897,2024-11-04 08:11:52,0.1935483870967742,0.0,0.315919635650625,Old,Medium,1,2,2
0.6748044371114413,2023-08-10 16:48:55,1.0,38.0,1.0,0.32258064516129037,1.0,0.3275862068965517,0.0,0.6086077998271128,2024-11-04 08:10:30,0.12903225806451613,0.0,0.39567851831644074,Young,Medium,2,2,1
0.581524603868972,2023-11-10 18:02:07,1.0,13.0,2.0,0.4516129032258065,1.0,0.5655172413793104,0.0,0.16578094394336396,2024-11-04 08:09:41,0.25806451612903225,0.0,0.14286061229414349,Middle-aged,Medium,0,2,2
0.8340300712961801,2023-06-20 16:27:07,1.0,8.0,2.0,0.5645161290322581,2.0,0.013793103448275862,0.0,0.24724637252516343,2024-11-04 08:12:12,0.16129032258064516,0.0,0.5357941383943615,Middle-aged,High,0,0,0
0.6418524431801979,2023-12-11 17:29:02,1.0,31.0,2.0,0.8064516129032258,2.0,0.32413793103448274,0.0,0.2740116450243803,2024-11-04 08:07:04,0.22580645161290322,0.0,0.057777646952352324,Old,Medium,1,2,3
0.8044185660719534,2023-09-26 16:18:33,1.0,41.0,1.0,0.16129032258064518,1.0,0.6310344827586207,0.0,0.48286855856861116,2024-11-04 08:09:29,0.25806451612903225,0.0,0.26664964311413775,Young,High,2,0,1
0.6000756805362728,2023-04-25 17:00:15,1.0,1.0,2.0,0.7741935483870968,2.0,0.4689655172413793,0.0,0.4321739843540991,2024-11-04 08:12:22,0.06451612903225806,0.0,0.6895344918779504,Old,Medium,1,2,0
0.7474421629345569,2023-05-01 17:21:46,1.0,12.0,2.0,0.4193548387096775,0.0,0.1413793103448276,0.0,0.5239245963833475,2024-11-04 08:11:56,0.12903225806451613,0.0,0.6730137095120959,Middle-aged,High,0,0,2
0.7307808934194914,2023-06-05 16:11:07,1.0,4.0,2.0,0.5806451612903226,1.0,0.4206896551724138,0.0,0.44902646682001573,2024-11-04 08:06:37,0.06451612903225806,0.0,0.5770112997247124,Middle-aged,High,0,0,0
0.76638921802129,2023-01-24 16:05:40,1.0,36.0,2.0,0.1774193548387097,1.0,0.13793103448275862,0.0,0.1338014914557894,2024-11-04 08:11:09,0.12903225806451613,0.0,0.9395665262705702,Young,High,2,0,1
0.7901695179621879,2023-01-10 17:40:16,1.0,20.0,0.0,0.3709677419354839,0.0,0.2689655172413793,0.0,0.7398892499297561,2024-11-04 08:09:13,0.0967741935483871,0.0,0.9778332175242225,Middle-aged,High,0,0,2
0.612531647975578,2023-08-21 18:36:41,1.0,32.0,1.0,0.27419354838709675,0.0,0.3482758620689655,0.0,0.6041047971531399,2024-11-04 08:12:12,0.29032258064516125,0.0,0.3652648704667759,Young,Medium,2,2,1
0.7543917212178968,2023-08-28 17:34:17,1.0,7.0,0.0,0.5645161290322581,1.0,0.26206896551724135,0.0,0.30722053353086765,2024-11-04 08:08:00,0.12903225806451613,0.0,0.3461504705090158,Middle-aged,High,0,0,0
0.7280393801480745,2023-12-20 18:58:27,1.0,13.0,1.0,0.30645161290322587,1.0,0.4551724137931034,0.0,0.4996712989539375,2024-11-04 08:08:49,0.16129032258064516,0.0,0.03289206560147717,Young,High,2,0,2
0.5874383918125904,2023-03-27 16:48:34,1.0,9.0,0.0,0.1774193548387097,1.0,0.46206896551724136,0.0,0.420245967866616,2024-11-04 08:07:55,0.06451612903225806,0.0,0.769196389247926,Young,Medium,2,2,0
0.7287831148692065,2023-09-11 16:09:15,1.0,28.0,1.0,0.7258064516129032,0.0,0.37241379310344824,0.0,0.9065339583806669,2024-11-04 08:10:23,0.06451612903225806,0.0,0.3078663912000291,Old,High,1,0,3
0.5390809642787163,2023-08-17 18:32:19,1.0,10.0,0.0,0.903225806451613,2.0,0.7586206896551725,0.0,0.08402311259052724,2024-11-04 08:08:31,0.25806451612903225,0.0,0.376252118791761,Old,Low,1,1,0
0.724296179969623,2023-01-11 16:56:58,1.0,17.0,0.0,0.16129032258064518,1.0,0.2586206896551724,0.0,0.18122317120551953,2024-11-04 08:09:12,0.0967741935483871,0.0,0.9751692847981318,Young,High,2,0,2
0.7460994446571892,2023-03-15 16:33:09,1.0,26.0,1.0,0.04838709677419356,3.0,0.396551724137931,0.0,0.07538748408589517,2024-11-04 08:10:10,0.12903225806451613,0.0,0.8021879196120004,Young,High,2,0,3
0.674673407912086,2023-06-05 16:16:13,1.0,16.0,0.0,0.6290322580645161,2.0,0.27241379310344827,0.0,0.24378929792414203,2024-11-04 08:07:11,0.1935483870967742,0.0,0.5770026533790983,Middle-aged,Medium,0,2,2
0.6917089481026251,2023-08-14 16:26:38,1.0,11.0,2.0,0.6290322580645161,0.0,0.4551724137931034,0.0,0.40104149161711505,2024-11-04 08:07:22,0.0967741935483871,0.0,0.38472909775351727,Middle-aged,Medium,0,2,2
0.5077724146297892,2023-01-23 18:06:58,1.0,9.0,1.0,0.7258064516129032,2.0,0.4241379310344827,0.0,0.28170889590058035,2024-11-04 08:12:12,0.12903225806451613,0.0,0.9420836618494336,Old,Low,1,1,0
0.7979915788909115,2023-12-29 17:17:48,1.0,17.0,0.0,0.6129032258064516,2.0,0.4275862068965517,0.0,0.2487487177970443,2024-11-04 08:09:18,0.0967741935483871,0.0,0.008366579115000161,Middle-aged,High,0,0,2
0.5588822639070186,2023-01-30 17:17:38,1.0,17.0,1.0,0.7419354838709677,2.0,0.5241379310344828,0.0,0.42025134538884196,2024-11-04 08:08:26,0.3548387096774194,0.0,0.9229451665608813,Old,Medium,1,2,2
0.6798559668558666,2023-10-25 16:21:15,1.0,21.0,2.0,0.08064516129032262,3.0,0.013793103448275862,0.0,0.07734221341503583,2024-11-04 08:06:54,0.16129032258064516,0.0,0.18699146494429775,Young,Medium,2,2,3
0.8478059267576594,2023-01-20 16:09:37,1.0,2.0,2.0,0.4193548387096775,0.0,0.3379310344827586,0.0,0.7910644401932144,2024-11-04 08:07:32,0.25806451612903225,0.0,0.950538039518059,Middle-aged,High,0,0,0
0.732027475117244,2023-02-21 18:13:02,1.0,35.0,2.0,0.1774193548387097,0.0,0.5758620689655173,0.0,0.6256868104167984,2024-11-04 08:11:45,0.1935483870967742,0.0,0.8624231313649778,Young,High,2,0,1
0.8321537541462873,2023-08-14 18:01:36,1.0,22.0,2.0,0.5161290322580645,1.0,0.2827586206896551,0.0,0.048167810958583676,2024-11-04 08:10:51,0.16129032258064516,0.0,0.38455461322750384,Middle-aged,High,0,0,3
0.7689054426535498,2023-06-12 16:58:04,1.0,6.0,0.0,1.0,2.0,0.1206896551724138,0.0,0.2394603925322349,2024-11-04 08:11:23,0.25806451612903225,0.0,0.5577054404300642,Old,High,1,0,0
0.636092776284129,2023-03-13 17:01:57,1.0,7.0,1.0,0.16129032258064518,3.0,0.5172413793103449,0.0,0.01468063567690233,2024-11-04 08:10:05,0.4193548387096774,0.0,0.807625803454514,Young,Medium,2,2,0
0.411800870902227,2023-11-01 16:55:58,1.0,26.0,2.0,0.3548387096774194,1.0,0.02413793103448276,0.0,0.02534022910933444,2024-11-04 08:07:20,0.16129032258064516,0.0,0.16770067317840331,Middle-aged,Low,0,1,3
0.8562765780318577,2023-11-07 17:38:05,1.0,11.0,2.0,0.4193548387096775,0.0,0.4586206896551724,0.0,0.8970755689754611,2024-11-04 08:06:29,0.16129032258064516,0.0,0.1511398060999778,Middle-aged,Very High,0,3,2
0.5684651680009362,2023-05-19 17:28:42,1.0,27.0,1.0,0.5645161290322581,0.0,0.16551724137931034,0.0,0.5318073717763436,2024-11-04 08:12:13,0.0967741935483871,0.0,0.6235642735160812,Middle-aged,Medium,0,2,3
0.2777785458694926,2023-11-20 16:28:19,1.0,23.0,0.0,0.8064516129032258,2.0,0.6482758620689656,0.0,0.27559599751020725,2024-11-04 08:11:35,0.16129032258064516,0.0,0.11557827665425968,Old,Very Low,1,4,3
0.6769446556489441,2023-03-15 16:37:04,1.0,29.0,0.0,0.0,3.0,0.031034482758620682,0.0,0.5894866751721144,2024-11-04 08:07:06,0.12903225806451613,0.0,0.8021746004251905,Young,Medium,2,2,3
0.617322575283912,2023-12-08 17:05:33,1.0,37.0,1.0,0.14516129032258068,1.0,0.3379310344827586,0.0,0.054107956447447494,2024-11-04 08:09:07,0.0967741935483871,0.0,0.06606580498415415,Young,Medium,2,2,1
0.6631666934151408,2023-12-25 16:32:44,1.0,38.0,2.0,0.4516129032258065,0.0,0.9172413793103449,0.0,0.6174148368526977,2024-11-04 08:08:21,0.16129032258064516,0.0,0.019436667060096613,Middle-aged,Medium,0,2,1
0.8278559570156885,2023-12-07 18:28:50,1.0,26.0,1.0,0.8387096774193548,2.0,0.18275862068965515,0.0,0.14269456883698983,2024-11-04 08:08:27,0.12903225806451613,0.0,0.06865217490400088,Old,High,1,0,3
0.7548638157868438,2023-05-01 17:31:34,1.0,34.0,2.0,0.7903225806451613,0.0,0.020689655172413793,0.0,0.9772322430855149,2024-11-04 08:07:58,0.1935483870967742,0.0,0.6729874525949003,Old,High,1,0,1
0.7382645201681716,2023-02-20 18:03:01,1.0,15.0,1.0,0.435483870967742,1.0,0.06551724137931035,0.0,0.6474765304764352,2024-11-04 08:07:24,0.12903225806451613,0.0,0.8651804255508796,Middle-aged,High,0,0,2
0.408694873707799,2023-02-08 17:33:08,1.0,36.0,0.0,0.1774193548387097,1.0,0.06206896551724138,0.0,0.1784631579230396,2024-11-04 08:07:26,0.12903225806451613,0.0,0.8981953201209331,Young,Low,2,1,1
0.8384961472057896,2023-08-15 16:57:27,1.0,23.0,0.0,0.29032258064516125,0.0,0.26206896551724135,0.0,0.4405467864599368,2024-11-04 08:12:18,0.0967741935483871,0.0,0.3819332446807412,Young,High,2,0,3
0.7765786701055093,2023-06-19 18:12:16,1.0,36.0,0.0,0.5967741935483871,2.0,0.4586206896551724,0.0,0.21057167094403748,2024-11-04 08:06:34,0.22580645161290322,0.0,0.5383293295773014,Middle-aged,High,0,0,1
0.7460994446571892,2023-07-25 18:28:57,1.0,14.0,0.0,0.03225806451612906,3.0,0.47586206896551725,0.0,0.10589147891271879,2024-11-04 08:07:18,0.16129032258064516,0.0,0.4394254032876522,Young,High,2,0,2
0.7806393465609801,2023-10-31 17:06:08,1.0,7.0,2.0,0.5806451612903226,1.0,0.9482758620689655,0.0,0.5558919494459137,2024-11-04 08:10:03,0.25806451612903225,0.0,0.17043295018048765,Middle-aged,High,0,0,0
0.720832788649807,2023-05-22 17:58:55,1.0,6.0,1.0,0.7580645161290323,2.0,0.4793103448275862,0.0,0.168745975260709,2024-11-04 08:07:43,0.06451612903225806,0.0,0.6152586002768038,Old,High,1,0,0
0.5016357642718562,2023-08-11 16:43:41,1.0,18.0,1.0,0.0,3.0,0.43448275862068964,0.0,0.030303009933627934,2024-11-04 08:10:11,0.12903225806451613,0.0,0.39294140953298384,Young,Low,2,1,2
0.24833581523499804,2023-10-19 16:34:39,1.0,29.0,1.0,0.6774193548387097,2.0,0.3758620689655172,0.0,0.3976751627036568,2024-11-04 08:09:48,0.1935483870967742,0.0,0.20345035600533368,Old,Very Low,1,4,3
0.5315660420132967,2023-08-01 17:14:17,1.0,28.0,1.0,0.25806451612903225,1.0,0.16551724137931034,0.0,0.48264673577678985,2024-11-04 08:07:51,0.12903225806451613,0.0,0.4203434589139802,Young,Low,2,1,3
0.789063628372087,2023-12-15 16:48:08,1.0,23.0,1.0,0.12903225806451613,1.0,0.7965517241379311,0.0,0.4534743498911724,2024-11-04 08:08:29,0.16129032258064516,0.0,0.04687241175855961,Young,High,2,0,3
0.8232238114789403,2023-04-07 17:37:34,1.0,12.0,1.0,0.6451612903225806,0.0,0.22758620689655168,0.0,0.868231211945628,2024-11-04 08:09:46,0.25806451612903225,0.0,0.7388951121032087,Middle-aged,High,0,0,2
0.609767917530969,2023-10-10 18:12:07,1.0,25.0,0.0,0.12903225806451613,3.0,0.8172413793103449,0.0,0.5039013923749425,2024-11-04 08:06:40,0.0,0.0,0.22797685970894166,Young,Medium,2,2,3
0.550140029970607,2023-12-18 18:34:33,1.0,26.0,1.0,0.7258064516129032,2.0,0.13448275862068965,0.0,0.4859303852860237,2024-11-04 08:07:55,0.12903225806451613,0.0,0.03842890559802248,Old,Medium,1,2,3
0.6281734457451741,2023-09-22 17:44:42,1.0,21.0,2.0,0.5483870967741935,2.0,0.2379310344827586,0.0,0.4443534000056464,2024-11-04 08:11:28,0.0967741935483871,0.0,0.27747505855117705,Middle-aged,Medium,0,2,3
0.7576499939954288,2023-07-05 16:49:05,1.0,41.0,0.0,0.5806451612903226,2.0,0.06896551724137931,0.0,0.1443064811242248,2024-11-04 08:08:07,0.22580645161290322,0.0,0.49454715988685616,Middle-aged,High,0,0,1
0.47412447778056077,2023-04-24 17:16:27,1.0,2.0,2.0,0.8387096774193548,2.0,0.5275862068965518,0.0,0.2301196364257223,2024-11-04 08:07:44,0.25806451612903225,0.0,0.692241243087652,Old,Low,1,1,0
0.6598289982979135,2023-12-01 17:29:15,1.0,29.0,1.0,0.6451612903225806,3.0,0.12413793103448274,0.0,0.55330200030383,2024-11-04 08:11:00,0.0967741935483871,0.0,0.08524959822307421,Middle-aged,Medium,0,2,3
0.570184193750069,2023-11-07 16:36:34,1.0,39.0,2.0,0.06451612903225812,3.0,0.2,0.0,0.1151616550400155,2024-11-04 08:10:47,0.06451612903225806,0.0,0.15126533705155865,Young,Medium,2,2,1
0.6878082177544692,2023-04-20 17:52:46,1.0,18.0,1.0,0.30645161290322587,1.0,0.5724137931034483,0.0,0.25445897421074776,2024-11-04 08:12:09,0.1935483870967742,0.0,0.7031663458035359,Young,Medium,2,2,2
0.3607773238662266,2023-11-30 17:48:36,1.0,13.0,2.0,0.9838709677419355,2.0,0.5344827586206897,0.0,0.5034624521232475,2024-11-04 08:08:04,0.16129032258064516,0.0,0.08795358387370078,Old,Very Low,1,4,2
